ID,Posted_date,Job Title from List,Job Title,Job Type,Company,Country,Location,Hard Skills,Soft Skills,Languages,Salary Info,Source
701,01/31/2025,unknown,Business analytics,Work,Kapitalbank,Uzbekistan,Tashkent,"Excel, Power BI, SQL, Tableau","Analytical Thinking, Problem-Solving, Communication, Adaptability",Uzbek,,hh.uz
702,01/20/2025,unknown,Pre-sales Manager,Work,GROUP-IB TSHK,Uzbekistan,Tashkent,SSL,"Communication, Presentation Skills, Analytical Thinking, Leadership, Teamwork, Problem-Solving","English C1, Russian B2",,hh.uz
703,01/27/2025,unknown,Analyst 1C ERP,Work,CURATIO PHARM,Uzbekistan,Tashkent,N/A,"Teamwork, Communication, Negotiation, Adaptability, Self-Motivation, Problem-Solving, Leadership, Analytical Thinking",Uzbek,,hh.uz
704,01/20/2025,unknown,Head of 1C Implementation and Development Department,Work,Pervyj Bit,Uzbekistan,Tashkent,N/A,"Leadership, Problem-Solving, Teamwork, Adaptability, Negotiation",Uzbek,,hh.uz
705,01/16/2025,unknown,1C Developer,Work,UZCARD ( EOPTs),Uzbekistan,Tashkent,SQL,"Problem-Solving, Communication",,,hh.uz
706,01/09/2025,unknown,Flutter Developer,Work,Alif Uzbekistan,Uzbekistan,Tashkent,"Dart, Firebase, Flutter, Git",,"English native, Russian, Uzbek",,hh.uz
707,01/13/2025,unknown,Leading Software Development Specialist,Work,UNITEL LLC,Uzbekistan,Tashkent,"Java, Oracle, PostgreSQL, Spring",,"English B2, Russian C2",,hh.uz
708,01/14/2025,unknown,Product Manager BNPL,Work,Octobank,Uzbekistan,Tashkent,N/A,"Analytical Thinking, Problem-Solving, Communication, Teamwork, Adaptability",,,hh.uz
709,02/03/2025,unknown,Motion Designer at SAM IT GLOBAL,Work,SAMIT GLOBAL INC,Uzbekistan,Samarkand,N/A,"Creative Thinking, Teamwork, Adaptability",,,hh.uz
710,01/13/2025,unknown,Senior Data Engineer,Work,PAYME,Uzbekistan,Tashkent,"Airflow, Python, SQL","Teamwork, Communication, Adaptability","English, Uzbek",,hh.uz
711,01/27/2025,unknown,Database Administrator,Work,Universal Mobile Systems ( TM Mobiuz ),Uzbekistan,Tashkent,"Bash, Linux, Oracle, SQL",,,,hh.uz
712,01/13/2025,unknown,SeniorMiddle JAVA Developer,Work,ANOR BANK,Uzbekistan,Tashkent,"Angular, Docker, Git, Java, Kubernetes, PostgreSQL, React, Spring","Teamwork, Adaptability","English, Russian B2",,hh.uz
713,02/02/2025,unknown,"Senior Business Analyst, Commercial Department",Work,Korzinka (Anglesey food),Uzbekistan,Tashkent,"Excel, Power BI, SAP, SQL","Analytical Thinking, Problem-Solving, Communication, Teamwork, Adaptability",Uzbek,,hh.uz
714,01/27/2025,unknown,1C ERP Developer,Work,CURATIO PHARM,Uzbekistan,Tashkent,N/A,"Teamwork, Self-Motivation, Adaptability",Uzbek,,hh.uz
715,01/21/2025,unknown,Team Lead Frontend Angular,Work,PAYME,Uzbekistan,Tashkent,"Angular, Node.js, TypeScript","Leadership, Teamwork, Problem-Solving","English, Uzbek",,hh.uz
716,01/22/2025,unknown,System analyst,Work,TBC,Uzbekistan,Tashkent,Swagger,"Problem-Solving, Communication, Analytical Thinking","English, Russian",,hh.uz
717,02/02/2025,unknown,"Senior fullstack .NET developer, Angular",Work,BEPRO-DEVHUB,Uzbekistan,Tashkent,".NET, Angular, Docker, Git, PostgreSQL, TypeScript",,,32500000.0,hh.uz
718,01/17/2025,unknown,Head of IT Infrastructure Department,Work,Kundalik,Uzbekistan,Tashkent,N/A,,,,hh.uz
719,02/02/2025,unknown,Methodologist of the Department of Technical Support of Business,Work,Kapitalbank,Uzbekistan,Tashkent,"Confluence, Excel, JIRA, PowerPoint, Word","Analytical Thinking, Problem-Solving, Leadership, Communication, Adaptability","English C1, Russian C2, Uzbek C2",,hh.uz
720,02/01/2025,unknown,Product Manager,Work,ASTOR HEALTHCARE,Uzbekistan,Tashkent,"Excel, PowerPoint","Analytical Thinking, Problem-Solving, Leadership, Communication, Adaptability, Negotiation, Teamwork, Creative Thinking, Strategic Thinking","English C1, Uzbek C2",10000000.0,hh.uz
721,01/31/2025,unknown,1C Consultant,Work,1C-RARUS TAS,Uzbekistan,Tashkent,N/A,,,,hh.uz
722,02/03/2025,unknown,Gameplay Programmer Trainee,Trainee,Lesta Igry,Uzbekistan,Tashkent,"Java, MySQL, Python, Unity, Unreal Engine",,Russian C2,,hh.uz
723,01/27/2025,unknown,Auto QA engineer / QA-automation engineer,Work,PAYNET,Uzbekistan,Tashkent,"Git, Java, Python, SQL, Unity","Teamwork, Adaptability, Self-Motivation, Communication","Russian C1, Uzbek",,hh.uz
724,01/18/2025,unknown,DevOps Engineer,Work,UNITEL LLC,Uzbekistan,Tashkent,Kubernetes,"Problem-Solving, Adaptability, Teamwork","English B2, Russian C2",,hh.uz
725,01/06/2025,unknown,Product Manager,Work,USMA FUTURE (InHunter),Uzbekistan,Tashkent,"Excel, PowerPoint, Word","Analytical Thinking, Leadership, Teamwork, Negotiation, Creativity, Problem-Solving","Russian, Uzbek",9000000.0,hh.uz
726,01/04/2025,unknown,Продакт-менеджер направления микрозаймов,Work,Octobank,Uzbekistan,Tashkent,"Confluence, JIRA","Analytical Thinking, Leadership, Communication, Problem-Solving",,,hh.uz
727,01/07/2025,unknown,QA Senior Manual  Automation,Work,FULL STACK SOLUTION,Uzbekistan,Tashkent,"Java, Kotlin",,Uzbek,,hh.uz
728,02/02/2025,unknown,Chief specialist for processing and supporting operations in the bank's mobile application,Work,Octobank,Uzbekistan,Tashkent,N/A,"Problem-Solving, Analytical Thinking, Attention to Detail",,,hh.uz
729,01/17/2025,unknown,Data Architect,Work,CLICK,Uzbekistan,Tashkent,"ClickHouse, Hadoop, Kubernetes, PostgreSQL, Python, SQL, Spark",,,,hh.uz
730,01/30/2025,unknown,Business Analyst for Methodology and Process Management,Work,Octobank,Uzbekistan,Tashkent,N/A,"Communication, Teamwork, Adaptability",,,hh.uz
731,01/13/2025,unknown,Support Engineer in MKO,Work,CLICK,Uzbekistan,Tashkent,N/A,"Problem-Solving, Communication, Adaptability",English,,hh.uz
732,01/07/2025,unknown,DevOps Engineer,Work,FULL STACK SOLUTION,Uzbekistan,Tashkent,"Assembly, ElasticSearch, Git, Grafana, Kibana, Kubernetes, Logstash, Oracle, PostgreSQL, Prometheus, Rancher","Problem-Solving, Teamwork, Communication",,,hh.uz
733,01/09/2025,unknown,IT Manager,Work,LAVOROSOLUTIONS,Uzbekistan,Tashkent,SAP,"Communication, Teamwork, Problem-Solving, Adaptability, Self-Motivation","English, Russian, Uzbek",,hh.uz
734,01/24/2025,unknown,Technologist in a furniture company,Work,VIVAT MEBEL,Uzbekistan,Tashkent,Assembly,"Responsibility, Teamwork",,3500000.0,hh.uz
735,01/08/2025,unknown,Senior Android developer,Work,CONSORT TAS,Uzbekistan,Tashkent,"Android SDK, Dagger, Git, Java, Kotlin",,Uzbek,45500000.0,hh.uz
736,02/02/2025,unknown,"Middle Backend Programmer PHP, Laravel",Work,Digital Camp,Uzbekistan,Tashkent,"Git, Laravel, MySQL, PHP, PostgreSQL, SQL","Logical Thinking, Creative Thinking, Teamwork","Russian, Uzbek",8000000.0,hh.uz
737,01/20/2025,unknown,Middle Data Engineer,Work,HamkorBank,Uzbekistan,Tashkent,"Airflow, Apache, Apache Airflow, ClickHouse, Git, Python, SQL",,Uzbek,,hh.uz
738,01/22/2025,unknown,DevOps Engineer,Work,APEX BANK,Uzbekistan,Tashkent,"Docker, Kubernetes",,,,hh.uz
739,01/13/2025,unknown,Metadata Developer,Work,PAYME,Uzbekistan,Tashkent,"Power BI, Python, Qlik Sense, SQL","Problem-Solving, Teamwork","English, Uzbek",,hh.uz
740,01/24/2025,unknown,Solution architect,Work,AVO.UZ,Uzbekistan,Tashkent,"Confluence, Git, JIRA, Java","Communication, Problem-Solving","English, Russian, Uzbek",,hh.uz
741,01/13/2025,unknown,Data Governance Manager,Work,PAYME,Uzbekistan,Tashkent,"Python, SQL","Communication, Analytical Thinking, Problem-Solving, Teamwork, Adaptability","English, Uzbek",,hh.uz
742,01/31/2025,unknown,Head of Production,Work,UZTRANSFORMATOR,Uzbekistan,Tashkent,N/A,"Organizational skills, Leadership, Team management, Ability to work in a team, Staff motivation, Strategic thinking","Russian, Uzbek",12500000.0,hh.uz
743,01/21/2025,unknown,Middle QA,Work,COSCOM TM Ucell,Uzbekistan,Tashkent,"Confluence, Docker, JIRA, Jenkins, Kibana, Kubernetes, Linux, MongoDB, SQL, Swagger","Problem-Solving, Communication, Adaptability",,,hh.uz
744,02/01/2025,unknown,Middle QA Automation Engineer,Work,a1qa ( ITRANSITION),Uzbekistan,Tashkent,JavaScript,,English B1,,hh.uz
745,01/31/2025,unknown,1C Programmer,Work,1C-RARUS TAS,Uzbekistan,Tashkent,N/A,,,,hh.uz
746,02/02/2025,unknown,IP telephony specialist,Work,UNICODE,Uzbekistan,Tashkent,"Bash, Linux, Python, Windows Server","Problem-Solving, Communication, Adaptability, Self-Motivation",Uzbek,,hh.uz
747,02/03/2025,unknown,Director of IT Business Development,Work,Razumovskij Lev Grigor'evich,Uzbekistan,Tashkent,N/A,"Critical Thinking, Adaptability, Self-Motivation",,39000000.0,hh.uz
748,01/17/2025,unknown,IT Infrastructure Administrator,Work,COSCOM TM Ucell,Uzbekistan,Tashkent,"Bash, Grafana, Linux, MySQL, Oracle, PostgreSQL, PowerShell, Prometheus, Python, SQL, Windows Server","Communication, Teamwork, Adaptability, Problem-Solving",,,hh.uz
749,01/20/2025,unknown,Business System Analyst,Work,InFinBank,Uzbekistan,Tashkent,N/A,"Teamwork, Problem-Solving, Communication, Leadership",Russian C2,,hh.uz
750,01/29/2025,unknown,Senior Java developer,Work,Asakabank,Uzbekistan,Tashkent,"Cassandra, Docker, Grafana, Java, Kubernetes, MongoDB, Oracle, PostgreSQL, Prometheus, Spring","Analytical Thinking, Responsibility, Organization",Uzbek,,hh.uz
751,01/17/2025,unknown,IT Infrastructure Administrator,Work,COSCOM TM Ucell,Uzbekistan,Tashkent,"Bash, Grafana, Linux, MySQL, Oracle, PostgreSQL, PowerShell, Prometheus, Python, SQL, Windows Server","Communication, Teamwork, Adaptability, Problem-Solving",,,hh.uz
752,01/20/2025,unknown,Business System Analyst,Work,InFinBank,Uzbekistan,Tashkent,N/A,"Teamwork, Problem-Solving, Communication, Leadership",Russian C2,,hh.uz
753,01/29/2025,unknown,Senior Java developer,Work,Asakabank,Uzbekistan,Tashkent,"Cassandra, Docker, Grafana, Java, Kubernetes, MongoDB, Oracle, PostgreSQL, Prometheus, Spring","Analytical Thinking, Responsibility, Organization",Uzbek,,hh.uz
754,01/13/2025,unknown,Data Discovery Lead,Work,PAYME,Uzbekistan,Tashkent,"Apache, Databricks, Hadoop, Python, R, SQL, Spark","Problem-Solving, Leadership, Communication","English, Uzbek",,hh.uz
755,01/13/2025,unknown,Graphic designer,Work,«TOSHKENT SHAHRIDAGI AMITI UNIVERSITETI»,Uzbekistan,Tashkent,"Adobe Illustrator, Adobe Photoshop, CorelDRAW, Figma","Creative Thinking, Teamwork, Adaptability",Uzbek,5000000.0,hh.uz
756,01/16/2025,unknown,"Systems Analyst, Business Data and Systems Analytics Department",Work,UZCARD ( EOPTs),Uzbekistan,Tashkent,"Excel, Qlik Sense, QlikView, SQL","Teamwork, Communication, Problem-Solving, Analytical Thinking, Self-Motivation",,,hh.uz
757,01/16/2025,unknown,DevOps Engineer,Work,UZCARD ( EOPTs),Uzbekistan,Tashkent,"Ansible, Bash, Confluence, Docker, ElasticSearch, Helm, Istio, Jenkins, Kibana, Kubernetes, Logstash, Prometheus, Python, Rancher, Terraform",,"English, Russian",,hh.uz
758,02/02/2025,unknown,Product Manager Import  Transportation,Work,Korzinka (Anglesey food),Uzbekistan,Tashkent,N/A,,,,hh.uz
759,02/01/2025,unknown,Automation QA Engineer,Work,a1qa ( ITRANSITION),Uzbekistan,Tashkent,"Bash, Docker, Git, Gradle, Grafana, Java, Jenkins, Maven, Python, Selenium","Teamwork, Problem-Solving",,,hh.uz
760,01/10/2025,unknown,SAP Specialist SAP MM/SAP SD,Work,Korzinka (Anglesey food),Uzbekistan,Tashkent,SAP,"Analytical skills, Business communication, Problem-Solving",Uzbek,,hh.uz
761,01/23/2025,unknown,DBSS User Testing Manager,Work,UNITEL LLC,Uzbekistan,Tashkent,N/A,"Leadership, Teamwork, Problem-Solving, Adaptability, Responsibility, Initiative, Result orientation",English,,hh.uz
762,01/11/2025,unknown,Project Manager,Work,Grand Diantus,Uzbekistan,Tashkent,"Excel, PowerPoint","Communication, Teamwork, Analytical skills, Planning, Time management","English, Russian, Chinese",,hh.uz
763,02/02/2025,unknown,Head of Management Competency Development Department,Work,Korzinka (Anglesey food),Uzbekistan,Tashkent,N/A,"Leadership, Teamwork,  Problem-Solving, Communication, Adaptability, Creative Thinking, Self-Motivation","English, Russian, Uzbek",,hh.uz
764,01/13/2025,unknown,Pega Developer,Work,InFinBank,Uzbekistan,Tashkent,N/A,"Problem-Solving, Teamwork, Communication, Adaptability",Russian C2,,hh.uz
765,01/16/2025,unknown,"Senior SAP Consultant FI/CO, remote",Work,Noveo,Uzbekistan,Tashkent,N/A,,,,hh.uz
766,01/09/2025,unknown,Business analytics,Work,Majfort Soljushens,Uzbekistan,Tashkent,"Confluence, Figma","Adaptability, Communication, Problem-Solving",English B2,,hh.uz
767,01/22/2025,unknown,"QA/QC Specialist Chirchiq, Adolat",Work,ENERGY CHINA KASHKADARIA SOLAR POWER,Uzbekistan,Tashkent,N/A,"Problem-Solving, Communication, Leadership, Adaptability, Negotiation, Teamwork, Critical Thinking, Analytical Thinking","English, Russian, Uzbek, Chinese",,hh.uz
768,01/07/2025,unknown,Technical Product Manager,Work,NURA-HIGH-TECHNOLOGIES,Uzbekistan,Tashkent,N/A,"Communication, Problem-Solving, Teamwork, Adaptability","English, Russian, Uzbek",,hh.uz
769,02/02/2025,unknown,Product Manager Operational Logistics,Work,Korzinka (Anglesey food),Uzbekistan,Tashkent,N/A,"Problem-Solving, Adaptability, Teamwork, Communication, Leadership, Analytical Thinking",Uzbek,,hh.uz
770,01/27/2025,unknown,Video surveillance and IT technical support specialist,Work,TBC,Uzbekistan,Tashkent,N/A,"Responsibility, Problem-Solving","English, Uzbek",,hh.uz
771,01/17/2025,unknown,Middle/Senior Database Administrator,Work,TBC,Uzbekistan,Tashkent,"Linux, MongoDB, MySQL, Oracle, Oracle Cloud, PostgreSQL, SQL","Logical Thinking, Problem-Solving",English,,hh.uz
772,01/28/2025,unknown,Software Functional Testing Trainee,Trainee,EPAM Uzbekistan,Uzbekistan,Namangan,N/A,"Communication, Self-Motivation, Adaptability",English B1,,hh.uz
773,01/07/2025,unknown,Systems Analyst middle/senior/Lead,Work,«UZUM TECHNOLOGIES».,Uzbekistan,Tashkent,"Confluence, JIRA, SQL, Swagger","Analytical Thinking, Problem-Solving, Communication, Teamwork","Russian C1, Uzbek",,hh.uz
774,01/10/2025,unknown,Odoo Consultant-Analyst,Work,Itransition,Uzbekistan,Tashkent,"Confluence, Excel, JIRA, SQL","Problem-Solving, Communication, Adaptability, Self-Motivation",English,,hh.uz
775,01/08/2025,unknown,D365 Business Central Functional Consultant,Work,Itransition,Uzbekistan,Tashkent,N/A,"Communication, Problem-Solving, Teamwork, Adaptability, Self-Motivation",English,,hh.uz
776,01/16/2025,unknown,Linux IT Infrastructure Administrator,Work,COSCOM TM Ucell,Uzbekistan,Tashkent,"Ansible, Bash, Chef, Docker, Grafana, Helm, Kubernetes, Linux, Nginx, Prometheus, Puppet, Python, Red Hat Enterprise Linux","Problem-Solving, Teamwork, Adaptability, Self-Motivation",,,hh.uz
777,02/01/2025,unknown,Team Lead Java Development,Work,UNICODE,Uzbekistan,Tashkent,"AWS, Azure, Docker, GCP, Git, Gradle, JIRA, JUnit, Java, Jenkins, Kubernetes, Maven, MongoDB, MySQL, PostgreSQL, Spring","Leadership, Teamwork, Problem-Solving, Communication, Analytical Thinking",Uzbek,,hh.uz
778,01/20/2025,unknown,Project manager,Work,HamkorBank,Uzbekistan,Tashkent,"Confluence, JIRA","Leadership, Teamwork, Problem-Solving, Adaptability",Uzbek,,hh.uz
779,01/15/2025,unknown,Product Manager of the Foreign Exchange Operations Program,Work,AVO.UZ,Uzbekistan,Tashkent,N/A,,,,hh.uz
780,01/23/2025,unknown,Systems Analyst,Work,CENTER FOR DIGITAL TECHNOLOGY AND INNOVATION,Uzbekistan,Tashkent,"Bizagi, Draw.io, Java","Analytical Thinking, Communication Skills, Adaptability, Self-Motivation","English B2, Russian C2, Uzbek",,hh.uz
781,01/08/2025,unknown,MSSQL DB Developer,Work,CLICK,Uzbekistan,Tashkent,"PHP, PostgreSQL, SQL","Problem-Solving, Analytical Thinking","English, Russian, Uzbek",,hh.uz
782,01/21/2025,unknown,TeamLead Business Analyst,Work,Octobank,Uzbekistan,Tashkent,N/A,,,,hh.uz
783,01/17/2025,unknown,Senior Java Developer,Work,InFinBank,Uzbekistan,Tashkent,"Git, Java, Maven, Spring","Teamwork, Adaptability, Self-Motivation",Russian C2,,hh.uz
784,01/30/2025,unknown,Expert of the Department of Operation of the Package Kernel and VAS,Work,Universal Mobile Systems ( TM Mobiuz ),Uzbekistan,Tashkent,"Linux, SQL",,English,,hh.uz
785,01/21/2025,unknown,Moodle PHP Developer,Work,Itransition,Uzbekistan,Tashkent,"Angular, Docker, JavaScript, Laravel, MySQL, PHP, React, TypeScript","Communication, Teamwork, Adaptability, Self-Motivation",English,,hh.uz
786,01/04/2025,unknown,Product Manager Card Delivery,Work,TBC,Uzbekistan,Tashkent,N/A,"Communication, Problem-Solving, Leadership, Teamwork, Adaptability","English B2, Russian C2, Uzbek",,hh.uz
787,02/02/2025,unknown,Product Manager,Work,BUYUK ZAMON,Uzbekistan,Tashkent,N/A,"Analytical skills, Communication skills, Leadership, Teamwork",,,hh.uz
788,02/02/2025,unknown,Product Manager Store Operations  Fulfillment,Work,Korzinka (Anglesey food),Uzbekistan,Tashkent,N/A,,,,hh.uz
789,01/13/2025,unknown,Senior IOS developer,Work,ANOR BANK,Uzbekistan,Tashkent,"Alamofire, CoreData, Firebase, Git, Objective-C, Swift","Problem-Solving, Teamwork",,,hh.uz
790,02/02/2025,unknown,Reconciliation Project Manager,Work,Octobank,Uzbekistan,Tashkent,N/A,,"English, Russian",,hh.uz
791,01/26/2025,unknown,PL/SQL Developer middle/senior,Work,«UZUM TECHNOLOGIES».,Uzbekistan,Tashkent,"Oracle, SQL",Analytical thinking,"Russian C1, Uzbek",,hh.uz
792,01/09/2025,unknown,Project Manager with knowledge of Hindi language,Work,Rusal Komplektatsija,Uzbekistan,Tashkent,"Excel, Word","Communication, Organizational skills","English C2, Russian C2, Hindi C2",,hh.uz
793,02/03/2025,unknown,Product Manager Loyalty Programs,Work,AVO.UZ,Uzbekistan,Tashkent,SQL,"Problem-Solving, Analytical Thinking, Communication, Adaptability, Self-Motivation",Uzbek,,hh.uz
794,01/14/2025,unknown,Intern Android Developer,Intern,Jandeks,Uzbekistan,Tashkent,"Android SDK, GitHub, Java, Kotlin","Teamwork, Self-Motivation, Problem-Solving","English, Russian, Uzbek",,hh.uz
795,01/14/2025,unknown,Systems Analyst,Work,AIKB AK JULI BANK,Uzbekistan,Tashkent,N/A,,,,hh.uz
796,01/29/2025,unknown,Senior Fullstack QA Engineer,Work,«UZUM TECHNOLOGIES».,Uzbekistan,Tashkent,"Gradle, JIRA, Java, Kotlin, SQL, SSH, Spring","Problem-Solving, Teamwork",Uzbek,,hh.uz
797,01/17/2025,unknown,SAP CAP Java Cloud Developer,Work,LeverX,Uzbekistan,Tashkent,"CSS, Docker, Git, Gradle, JIRA, Java, JavaScript, Kubernetes, Maven, SAP, SQL, Spring, TypeScript","Communication, Teamwork",English,,hh.uz
798,01/24/2025,unknown,Data Project Manager in Technology group,Work,«KPMG AUDIT»,Uzbekistan,Tashkent,"Python, SQL","Communication, Leadership, Problem-Solving","English, Russian, Uzbek",,hh.uz
799,01/16/2025,unknown,Senior Data Engineer in Technology Group,Work,«KPMG AUDIT»,Uzbekistan,Tashkent,SQL,"Communication, Teamwork, Problem-Solving, Leadership, Adaptability","English, Russian, Uzbek",,hh.uz
800,01/16/2025,unknown,Senior Data Analyst in Technology Group,Work,«KPMG AUDIT»,Uzbekistan,Tashkent,SQL,"Communication, Analytical Skills","English, Russian",,hh.uz
801,01/16/2025,unknown,Senior Data Analyst in Technology Group,Work,«KPMG AUDIT»,Uzbekistan,Tashkent,SQL,"Communication, Analytical Skills","English, Russian",,hh.uz
802,01/31/2025,unknown,DevOps Engineer Middle/Senior,Work,TBC,Uzbekistan,Tashkent,"Bash, Docker, ElasticSearch, Git, GitLab CI/CD, Grafana, IIS, Kibana, Kubernetes, Nginx, PostgreSQL, Prometheus, Python","Teamwork, Adaptability","English, Uzbek",,hh.uz
803,01/06/2025,unknown,Head of Change Request and Demand Management,Work,IT,Uzbekistan,Tashkent,N/A,"Communication, Problem-Solving, Leadership, Negotiation, Teamwork, Adaptability",,,hh.uz
804,01/07/2025,unknown,Head of Development Department,Work,Asakabank,Uzbekistan,Tashkent,"Cassandra, Grafana, Java, MongoDB, Oracle, PostgreSQL, Prometheus, Python, RabbitMQ","Teamwork, Leadership, Analytical Thinking, Problem-Solving, Adaptability, Self-Motivation, Responsibility, Organization",Uzbek,,hh.uz
